goal,dimension,region_id,score
LIV,trend,1,0.30284537296857694
LIV,trend,2,0.1831839689282468
LIV,trend,3,0.18555513051277633
LIV,trend,4,0.24897989454379751
LIV,trend,5,0.24267091492525134
LIV,trend,6,0.26860572486837386
LIV,trend,7,0.4326383888102489
LIV,trend,8,0.27254019728826756
LIV,trend,9,0.4448133572494778
LIV,trend,10,0.18226437455271616
LIV,trend,11,0.2717329218942637
LIV,trend,12,0.1828793043448003
LIV,trend,13,0.025468646800812025
LIV,trend,14,0.1827251823132651
LIV,trend,15,0.19766910134495497
LIV,trend,16,0.2593713307712208
