rgn_id,rgn_name,area_km2
4,Busan,4243.06494141
7,Chungcheongnam-do,35037.9492188
12,Gangwon-do,40821.296875
8,Gyeonggi-do,744.163269043
9,Gyeongsangbuk-do,42710.453125
3,Gyeongsangnam-do,8532.99804688
10,Incheon,25431.375
1,Jeju,62848.484375
5,Jeollabuk-do,8871.83984375
2,Jeollanam-do,87859.1953125
11,Seoul,2.5600001812
6,Ulsan,7332.69677734
