rgn_id,year,usd
1,2002,575929e6
1,2004,721975e6
1,2005,844863e6
1,2006,951773e6
1,2007,104924e7
1,2008,931402e6
1,2009,83406e7
1,2010,101489e7
1,2011,111625e7
2,2002,575929e6
2,2004,721975e6
2,2005,844863e6
2,2006,951773e6
2,2007,104924e7
2,2008,931402e6
2,2009,83406e7
2,2010,101489e7
2,2011,111625e7
3,2002,575929e6
3,2004,721975e6
3,2005,844863e6
3,2006,951773e6
3,2007,104924e7
3,2008,931402e6
3,2009,83406e7
3,2010,101489e7
3,2011,111625e7
4,2002,575929e6
4,2004,721975e6
4,2005,844863e6
4,2006,951773e6
4,2007,104924e7
4,2008,931402e6
4,2009,83406e7
4,2010,101489e7
4,2011,111625e7
5,2002,575929e6
5,2004,721975e6
5,2005,844863e6
5,2006,951773e6
5,2007,104924e7
5,2008,931402e6
5,2009,83406e7
5,2010,101489e7
5,2011,111625e7
6,2002,575929e6
6,2004,721975e6
6,2005,844863e6
6,2006,951773e6
6,2007,104924e7
6,2008,931402e6
6,2009,83406e7
6,2010,101489e7
6,2011,111625e7
7,2002,575929e6
7,2004,721975e6
7,2005,844863e6
7,2006,951773e6
7,2007,104924e7
7,2008,931402e6
7,2009,83406e7
7,2010,101489e7
7,2011,111625e7
8,2002,575929e6
8,2004,721975e6
8,2005,844863e6
8,2006,951773e6
8,2007,104924e7
8,2008,931402e6
8,2009,83406e7
8,2010,101489e7
8,2011,111625e7
9,2002,575929e6
9,2004,721975e6
9,2005,844863e6
9,2006,951773e6
9,2007,104924e7
9,2008,931402e6
9,2009,83406e7
9,2010,101489e7
9,2011,111625e7
10,2002,575929e6
10,2004,721975e6
10,2005,844863e6
10,2006,951773e6
10,2007,104924e7
10,2008,931402e6
10,2009,83406e7
10,2010,101489e7
10,2011,111625e7
11,2002,575929e6
11,2004,721975e6
11,2005,844863e6
11,2006,951773e6
11,2007,104924e7
11,2008,931402e6
11,2009,83406e7
11,2010,101489e7
11,2011,111625e7
