rgn_id,sector,year,jobs
5,fism,2010,696.6538566
4,fism,2010,219.7422625
10,fism,2010,2444.95165
9,fism,2010,977.3568757
14,fism,2010,0
13,fism,2010,71.16813919
15,fism,2010,0.283538403
1,fism,2010,542.4089653
12,fism,2010,57.27475744
3,fism,2010,42.81429888
2,fism,2010,631.1564854
8,fism,2010,5834.369722
7,fism,2010,550.3480405
11,fism,2010,1241.331129
6,fism,2010,2380.021356
16,fism,2010,3.118922435
5,sb,2010,46.45394613
4,sb,2010,180.9768318
10,sb,2010,49792.82351
9,sb,2010,1372.326992
14,sb,2010,16.45243925
13,sb,2010,37.74383123
15,sb,2010,24.19476361
1,sb,2010,4954.119797
12,sb,2010,20.32360143
3,sb,2010,28340.7783
2,sb,2010,367.7604069
8,sb,2010,11030.87662
7,sb,2010,1228.126201
11,sb,2010,7.742324355
6,sb,2010,150.0075344
16,sb,2010,51.29289885
5,ts,2010,203.7361413
4,ts,2010,793.4494678
10,ts,2010,1011.204151
9,ts,2010,553.2651177
14,ts,2010,0
13,ts,2010,0
15,ts,2010,0
1,ts,2010,6675.629621
12,ts,2010,9203.639998
3,ts,2010,1077.558582
2,ts,2010,1301.855252
8,ts,2010,2313.059403
7,ts,2010,234.5769333
11,ts,2010,670.0862996
6,ts,2010,367.285796
16,ts,2010,90.65323719
5,fism,2013,567.5177872
4,fism,2013,181.5386623
10,fism,2013,1989.943029
9,fism,2013,800.4458554
14,fism,2013,0
13,fism,2013,69.82256241
15,fism,2013,0.27929025
1,fism,2013,438.7649822
12,fism,2013,56.13734018
3,fism,2013,41.89353744
2,fism,2013,515.8490911
8,fism,2013,4809.378099
7,fism,2013,438.2064017
11,fism,2013,1011.868574
6,fism,2013,1919.561886
16,fism,2013,2.792902496
5,sb,2013,36.93499773
4,sb,2013,147.7399909
10,sb,2013,45324.10208
9,sb,2013,1472.540041
14,sb,2013,7.775788996
13,sb,2013,8.747762621
15,sb,2013,17.49552524
1,sb,2013,3905.390023
12,sb,2013,9.719736245
3,sb,2013,36325.57027
2,sb,2013,135.1043338
8,sb,2013,11457.62509
7,sb,2013,1629.999768
11,sb,2013,5.831841747
6,sb,2013,171.0673579
16,sb,2013,22.35539336
5,ts,2013,341.1809672
4,ts,2013,914.4443365
10,ts,2013,1364.723869
9,ts,2013,933.2886341
14,ts,2013,0
13,ts,2013,0
15,ts,2013,0
1,ts,2013,9836.723351
12,ts,2013,9517.362096
3,ts,2013,1344.887766
2,ts,2013,1804.093545
8,ts,2013,2708.61983
7,ts,2013,242.9922586
11,ts,2013,954.116542
6,ts,2013,512.7632559
16,ts,2013,144.80355
