rgn_id,count,year
1,25074152,1960
1,25725456,1961
1,26437008,1962
1,27140032,1963
1,27836904,1964
1,2853e4,1965
1,29217736,1966
1,29898528,1967
1,30574752,1968
1,31248784,1969
1,31923e3,1970
1,32595816,1971
1,33265648,1972
1,33934872,1973
1,34605864,1974
1,35281e3,1975
1,35849e3,1976
1,36412e3,1977
1,36969e3,1978
1,37534e3,1979
1,38124e3,1980
1,38723e3,1981
1,39326e3,1982
1,3991e4,1983
1,40406e3,1984
1,40806e3,1985
1,41184e3,1986
1,41575e3,1987
1,41975e3,1988
1,4238e4,1989
1,42869e3,1990
1,43268e3,1991
1,43663e3,1992
1,44056e3,1993
1,44453e3,1994
1,45093e3,1995
1,45525e3,1996
1,45954e3,1997
1,46287e3,1998
1,46617e3,1999
1,47008e3,2000
1,47357e3,2001
1,47622e3,2002
1,47859e3,2003
1,48039e3,2004
1,48138e3,2005
1,48372e3,2006
1,48598e3,2007
1,48949e3,2008
1,49182e3,2009
1,4941e4,2010
1,49779e3,2011
1,50004e3,2012
2,25074152,1960
2,25725456,1961
2,26437008,1962
2,27140032,1963
2,27836904,1964
2,2853e4,1965
2,29217736,1966
2,29898528,1967
2,30574752,1968
2,31248784,1969
2,31923e3,1970
2,32595816,1971
2,33265648,1972
2,33934872,1973
2,34605864,1974
2,35281e3,1975
2,35849e3,1976
2,36412e3,1977
2,36969e3,1978
2,37534e3,1979
2,38124e3,1980
2,38723e3,1981
2,39326e3,1982
2,3991e4,1983
2,40406e3,1984
2,40806e3,1985
2,41184e3,1986
2,41575e3,1987
2,41975e3,1988
2,4238e4,1989
2,42869e3,1990
2,43268e3,1991
2,43663e3,1992
2,44056e3,1993
2,44453e3,1994
2,45093e3,1995
2,45525e3,1996
2,45954e3,1997
2,46287e3,1998
2,46617e3,1999
2,47008e3,2000
2,47357e3,2001
2,47622e3,2002
2,47859e3,2003
2,48039e3,2004
2,48138e3,2005
2,48372e3,2006
2,48598e3,2007
2,48949e3,2008
2,49182e3,2009
2,4941e4,2010
2,49779e3,2011
2,50004e3,2012
3,25074152,1960
3,25725456,1961
3,26437008,1962
3,27140032,1963
3,27836904,1964
3,2853e4,1965
3,29217736,1966
3,29898528,1967
3,30574752,1968
3,31248784,1969
3,31923e3,1970
3,32595816,1971
3,33265648,1972
3,33934872,1973
3,34605864,1974
3,35281e3,1975
3,35849e3,1976
3,36412e3,1977
3,36969e3,1978
3,37534e3,1979
3,38124e3,1980
3,38723e3,1981
3,39326e3,1982
