rgn_id,year,percent
1,2003,3.56196964
1,2004,3.67257683
1,2005,3.73541686
1,2006,3.43648344
1,2007,3.23326589
1,2008,3.17466836
1,2009,3.64828858
1,2010,3.8130374797
2,2003,3.56196964
2,2004,3.67257683
2,2005,3.73541686
2,2006,3.43648344
2,2007,3.23326589
2,2008,3.17466836
2,2009,3.64828858
2,2010,3.8130374797
3,2003,3.56196964
3,2004,3.67257683
3,2005,3.73541686
3,2006,3.43648344
3,2007,3.23326589
3,2008,3.17466836
3,2009,3.64828858
3,2010,3.8130374797
4,2003,3.56196964
4,2004,3.67257683
4,2005,3.73541686
4,2006,3.43648344
4,2007,3.23326589
4,2008,3.17466836
4,2009,3.64828858
4,2010,3.8130374797
5,2003,3.56196964
5,2004,3.67257683
5,2005,3.73541686
5,2006,3.43648344
5,2007,3.23326589
5,2008,3.17466836
5,2009,3.64828858
5,2010,3.8130374797
6,2003,3.56196964
6,2004,3.67257683
6,2005,3.73541686
6,2006,3.43648344
6,2007,3.23326589
6,2008,3.17466836
6,2009,3.64828858
6,2010,3.8130374797
7,2003,3.56196964
7,2004,3.67257683
7,2005,3.73541686
7,2006,3.43648344
7,2007,3.23326589
7,2008,3.17466836
7,2009,3.64828858
7,2010,3.8130374797
8,2003,3.56196964
8,2004,3.67257683
8,2005,3.73541686
8,2006,3.43648344
8,2007,3.23326589
8,2008,3.17466836
8,2009,3.64828858
8,2010,3.8130374797
9,2003,3.56196964
9,2004,3.67257683
9,2005,3.73541686
9,2006,3.43648344
9,2007,3.23326589
9,2008,3.17466836
9,2009,3.64828858
9,2010,3.8130374797
10,2003,3.56196964
10,2004,3.67257683
10,2005,3.73541686
10,2006,3.43648344
10,2007,3.23326589
10,2008,3.17466836
10,2009,3.64828858
10,2010,3.8130374797
11,2003,3.56196964
11,2004,3.67257683
11,2005,3.73541686
11,2006,3.43648344
11,2007,3.23326589
11,2008,3.17466836
11,2009,3.64828858
11,2010,3.8130374797
12,2003,3.56196964
12,2004,3.67257683
12,2005,3.73541686
12,2006,3.43648344
12,2007,3.23326589
12,2008,3.17466836
12,2009,3.64828858
12,2010,3.8130374797
