rgn_id,habitat,year,trend
1,coral,2016,0
2,coral,2016,0
3,coral,2016,0
4,coral,2016,0
5,coral,2016,0
6,coral,2016,0
7,coral,2016,0
8,coral,2016,0
9,coral,2016,0
10,coral,2016,0
11,coral,2016,0
