rgn_id,year,percent
1,2000,4.4
1,2001,4
1,2002,3.3
1,2003,3.6
1,2004,3.7
1,2005,3.7
1,2006,3.5
1,2007,3.2
1,2008,3.2
1,2009,3.6
1,2010,3.7
1,2011,3.4
1,2012,3.2
1,2013,3.1
1,2014,3.5
1,2015,3.6
1,2016,3.7
2,2000,4.4
2,2001,4
2,2002,3.3
2,2003,3.6
2,2004,3.7
2,2005,3.7
2,2006,3.5
2,2007,3.2
2,2008,3.2
2,2009,3.6
2,2010,3.7
2,2011,3.4
2,2012,3.2
2,2013,3.1
2,2014,3.5
2,2015,3.6
2,2016,3.7
3,2000,4.4
3,2001,4
3,2002,3.3
3,2003,3.6
3,2004,3.7
3,2005,3.7
3,2006,3.5
3,2007,3.2
3,2008,3.2
3,2009,3.6
3,2010,3.7
3,2011,3.4
3,2012,3.2
3,2013,3.1
3,2014,3.5
3,2015,3.6
3,2016,3.7
4,2000,4.4
4,2001,4
4,2002,3.3
4,2003,3.6
4,2004,3.7
4,2005,3.7
4,2006,3.5
4,2007,3.2
4,2008,3.2
4,2009,3.6
4,2010,3.7
4,2011,3.4
4,2012,3.2
4,2013,3.1
4,2014,3.5
4,2015,3.6
4,2016,3.7
5,2000,4.4
5,2001,4
5,2002,3.3
5,2003,3.6
5,2004,3.7
5,2005,3.7
5,2006,3.5
5,2007,3.2
5,2008,3.2
5,2009,3.6
5,2010,3.7
5,2011,3.4
5,2012,3.2
5,2013,3.1
5,2014,3.5
5,2015,3.6
5,2016,3.7
6,2000,4.4
6,2001,4
6,2002,3.3
6,2003,3.6
6,2004,3.7
6,2005,3.7
6,2006,3.5
6,2007,3.2
6,2008,3.2
6,2009,3.6
6,2010,3.7
6,2011,3.4
6,2012,3.2
6,2013,3.1
6,2014,3.5
6,2015,3.6
6,2016,3.7
7,2000,4.4
7,2001,4
7,2002,3.3
7,2003,3.6
7,2004,3.7
7,2005,3.7
7,2006,3.5
7,2007,3.2
7,2008,3.2
7,2009,3.6
7,2010,3.7
7,2011,3.4
7,2012,3.2
7,2013,3.1
7,2014,3.5
7,2015,3.6
7,2016,3.7
8,2000,4.4
8,2001,4
8,2002,3.3
8,2003,3.6
8,2004,3.7
8,2005,3.7
8,2006,3.5
8,2007,3.2
8,2008,3.2
8,2009,3.6
8,2010,3.7
8,2011,3.4
8,2012,3.2
8,2013,3.1
8,2014,3.5
8,2015,3.6
8,2016,3.7
9,2000,4.4
9,2001,4
9,2002,3.3
9,2003,3.6
9,2004,3.7
9,2005,3.7
9,2006,3.5
9,2007,3.2
9,2008,3.2
9,2009,3.6
9,2010,3.7
9,2011,3.4
9,2012,3.2
9,2013,3.1
9,2014,3.5
9,2015,3.6
9,2016,3.7
10,2000,4.4
10,2001,4
10,2002,3.3
10,2003,3.6
10,2004,3.7
10,2005,3.7
10,2006,3.5
10,2007,3.2
10,2008,3.2
10,2009,3.6
10,2010,3.7
10,2011,3.4
10,2012,3.2
10,2013,3.1
10,2014,3.5
10,2015,3.6
10,2016,3.7
11,2000,4.4
11,2001,4
11,2002,3.3
11,2003,3.6
11,2004,3.7
11,2005,3.7
11,2006,3.5
11,2007,3.2
11,2008,3.2
11,2009,3.6
11,2010,3.7
11,2011,3.4
11,2012,3.2
11,2013,3.1
11,2014,3.5
11,2015,3.6
11,2016,3.7
