rgn_id,sector,weight
1,aqf,1
1,cf,1
1,mar,1
1,ph,1
1,sb,1
1,tour,1
1,tran,1
2,aqf,1
2,cf,1
2,mar,1
2,ph,1
2,sb,1
2,tour,1
2,tran,1
3,aqf,1
3,cf,1
3,mar,1
3,ph,1
3,sb,1
3,tour,1
3,tran,1
4,aqf,1
4,cf,1
4,mar,1
4,ph,1
4,sb,1
4,tour,1
4,tran,1
5,aqf,1
5,cf,1
5,mar,1
5,ph,1
5,sb,1
5,tour,1
5,tran,1
6,aqf,1
6,cf,1
6,mar,1
6,ph,1
6,sb,1
6,tour,1
6,tran,1
7,aqf,1
7,cf,1
7,mar,1
7,ph,1
7,sb,1
7,tour,1
7,tran,1
8,aqf,1
8,cf,1
8,mar,1
8,ph,1
8,sb,1
8,tour,1
8,tran,1
9,aqf,1
9,cf,1
9,mar,1
9,ph,1
9,sb,1
9,tour,1
9,tran,1
10,aqf,1
10,cf,1
10,mar,1
10,ph,1
10,sb,1
10,tour,1
10,tran,1
11,aqf,1
11,cf,1
11,mar,1
11,ph,1
11,sb,1
11,tour,1
11,tran,1
12,aqf,1
12,cf,1
12,mar,1
12,ph,1
12,sb,1
12,tour,1
12,tran,1
