rgn_id,year,gdp_krw
0,2000,635e12
0,2001,688e12
0,2002,762e12
0,2003,811e12
0,2004,876e12
0,2005,92e13
0,2006,966e12
0,2007,104e13
0,2008,11e14
0,2009,115e13
0,2010,127e13
0,2011,133e13
0,2012,138e13
0,2013,143e13
0,2014,149e13
0,2015,156e13
0,2016,164e13
